,Name,Category,Category_2,global_id,index,pop_place
7593,"Могила Холостякова Георгия Никитовича (1902-1983), вице-адмирала, Героя Советского Союза",Культура ,Архитектура,13387345.0,7474,3855.0
7594,Могила Хомякова Алексея Степановича (1804-1860),Культура ,Архитектура,7712371.0,5758,1735.0
7595,Могила Хорошко Василия Константиновича (1881-1949),Культура ,Архитектура,13380293.0,6527,1735.0
7596,Могила Хохлова Павла Акинфиевича (1854-1919),Культура ,Архитектура,13380901.0,6955,1735.0
7597,"Могила Храмова Николая Ивановича (1913-1950), полковника, летчика, Героя Советского Союза",Культура ,Архитектура,7822161.0,6264,1735.0
7598,"Могила Хренова Аркадия Федоровича (1900-1987), генерал-полковника инженерных войск, Героя Советского Союза",Культура ,Архитектура,13387418.0,7493,3855.0
7599,"Могила Хрущева Никиты Сергеевича (1894-1971), руководителя Советского государства 1953-1964 гг., Героя Советского Союза",Культура ,Архитектура,7745375.0,5969,1735.0
7600,Могила Цветаева Ивана Владимировича (1847-1913),Культура ,Архитектура,13380939.0,6983,4695.0
7601,Могила Церасского Витольда Карловича (1849-1925),Культура ,Архитектура,7796522.0,6117,4695.0
7602,Могила Циклинской Прасковьи Васильевны (1859-1923),Культура ,Архитектура,13381381.0,7311,1735.0
7603,Могила Цингера Василия Яковлевича (1836-1907),Культура ,Архитектура,13380753.0,6847,4695.0
7604,Могила Цируля Фрица Яновича (1886-1925),Культура ,Архитектура,13380688.0,6806,1735.0
7605,Могила Цявловского Мстислава Александровича (1883-1947),Культура ,Архитектура,13381128.0,7122,1735.0
7606,Могила Чаадаева Петра Яковлевича (1794-1856),Культура ,Архитектура,7833488.0,6378,878.0
7607,Могила Чебана Александра Ивановича (1886-1954),Культура ,Архитектура,7705386.0,5705,1735.0
7608,Могила Чемберджи Николая Карповича (1903-1948),Культура ,Архитектура,7705975.0,5709,1735.0
7609,"Могила Чемоданова Михаила Михайловича (1856-1908), врача, общественного деятеля, художника",Культура ,Архитектура,1016109895.0,8985,4695.0
7610,"Могила Чердынцева Виктора Викторовича (1912-1971), физика, геохимика",Культура ,Архитектура,13380150.0,6437,677.0
7611,Могила Черевина Павла Дмитриевича (1802-1824),Культура ,Архитектура,7682282.0,5525,878.0
7612,"Могила Черненко Константина Устиновича (1911-1985), руководителя Советского государства в 1984-1985 гг.",Культура ,Архитектура,13414903.0,7939,962.0
7613,"Могила Чернова Анатолия Федоровича (1919-1953), лейтенанта, летчика, Героя Советского Союза",Культура ,Архитектура,13380962.0,7000,4695.0
7614,"Могила Черняховского Ивана Даниловича (1906-1945), генерала армии, дважды Героя Советского Союза",Культура ,Архитектура,13380942.0,6986,1735.0
7615,"Могила Чеснокова Павла Григорьевича (1877-1944), композитора, хорового дирижера, регента",Культура ,Архитектура,13380192.0,6457,4695.0
7616,Могила Чехова Антона Павловича (1860-1904),Культура ,Архитектура,7651666.0,5268,1735.0
7617,"Могила Чечулина Сергея Ионовича (1894-1937), физиолога, патофизиолога",Культура ,Архитектура,13381300.0,7250,1735.0
7618,"Могила Чижевского Александра Леонидовича (1897-1964), биолога, основателя гелиобиологии",Культура ,Архитектура,7672614.0,5446,3125.0
7619,Могила Чижевского Николая Прокофьевича (1873-1952),Культура ,Архитектура,13380538.0,6703,1735.0
7620,"Могила Чичагова Дмитрия Николаевича (1835-1894), архитектора",Культура ,Архитектура,13380709.0,6818,4695.0
7621,Могила Чичерина Георгия Васильевича (1872-1936),Культура ,Архитектура,7641910.0,5177,1735.0
7622,Могила Чудакова Евгения Алексеевича (1890-1953),Культура ,Архитектура,7712169.0,5755,1735.0
7623,Могила Чуковского Корнея Ивановича (1882-1969),Культура ,Архитектура,37248262.0,8408,5109.0
7624,Могила Чулкова Николая Петровича (1870-1940),Культура ,Архитектура,7623138.0,5022,1735.0
7625,"Могила Чупрова А.И. (1842-1908), экономиста, профессора Московского университета",Культура ,Архитектура,7738275.0,5928,4695.0
7626,Могила Шадра Ивана Дмитриевича (1887-1941),Культура ,Архитектура,7625152.0,5037,1735.0
7627,"Могила Шаляпина Федора Ивановича (1873-1938), певца",Культура ,Архитектура,7624593.0,5033,1735.0
7628,Могила Шамбинаго Сергея Константиновича (1871-1948),Культура ,Архитектура,7689121.0,5591,677.0
7629,Могила Шатерникова Михаила Николаевича (1870-1939),Культура ,Архитектура,7684303.0,5544,1735.0
7630,Могила Шахазиза Смбата Симоновича (1841-1907),Культура ,Архитектура,7680854.0,5513,1343.0
7631,Могила Шаховского Александра Александровича (1777-1846),Культура ,Архитектура,13381240.0,7200,1735.0
7632,Могила Швейцера Богдана Яковлевича (1816-1873),Культура ,Архитектура,7630766.0,5085,677.0
7633,Могила Швецова Аркадия Дмитриевича (1892-1953),Культура ,Архитектура,7833485.0,6376,1735.0
7634,Могила Швецова Бориса Сергеевича (1880-1942),Культура ,Архитектура,13380927.0,6972,677.0
7635,"Могила Шебалина Виссариона Яковлевича (1902-1963 гг.), композитора",Культура ,Архитектура,7673361.0,5451,1735.0
7636,"Могила Шевырева Степана Петровича (1806-1864), историка литературы, поэта",Культура ,Архитектура,13381146.0,7136,4695.0
7637,"Могила Шейнина Льва Романовича (1906-1967), писателя, драматурга",Культура ,Архитектура,7723206.0,5832,1735.0
7638,"Могила Шервуда Владимира Иосифовича (1832-1897), архитектора",Культура ,Архитектура,7692433.0,5618,878.0
7639,Могила Шехтеля Федора Осиповича (1859-1926),Культура ,Архитектура,13380828.0,6906,4695.0
7640,"Могила Шилейко Владимира Казимировича (1891-1930), филолога, востоковеда",Культура ,Архитектура,13380898.0,6952,677.0
7641,Могила Шилова Николая Александровича (1872-1930),Культура ,Архитектура,7668268.0,5407,1735.0
7642,Могила Ширшова Петра Петровича (1905-1953),Культура ,Архитектура,7624831.0,5035,1735.0
7643,"Могила Ширяевца-Абрамова Александра Васильевича (1887-1924), поэта",Культура ,Архитектура,7683636.0,5538,4695.0
7644,Могила Шишкова Вячеслава Яковлевича (1873-1945),Культура ,Архитектура,7833445.0,6347,1735.0
7645,Могила Шкулева Филиппа Степановича (1867-1930),Культура ,Архитектура,7698158.0,5668,4695.0
7646,"Могила Шлепова Виктора Петровича (1915-1954), Героя Советского Союза",Культура ,Архитектура,13381365.0,7298,1735.0
7647,Могила Шлихтер Евгении Самойловны (1869-1943),Культура ,Архитектура,13380494.0,6673,1735.0
7648,"Могила Шмальгаузена Ивана Ивановича (1884-1963), биолога, зоолога, теоретика эволюционного учения",Культура ,Архитектура,7810598.0,6201,1735.0
7649,"Могила Шмидта Александра (1823-1896), основателя мебельной фабрики в Москве",Культура ,Архитектура,13381177.0,7153,677.0
7650,Могила Шмидта Николая Павловича (1883-1907),Культура ,Архитектура,7821523.0,6260,2090.0
7651,"Могила Шмидта Отто Юльевича (1891-1956), геофизика, исследователя Арктики, Героя Советского Союза",Культура ,Архитектура,7806540.0,6177,1735.0
7652,"Могила Шмидта Павла Александровича (1849-1902), владельца мебельной фабрики в Москве",Культура ,Архитектура,7714829.0,5777,677.0
7653,Могила Шорыгина Павла Полиевктовича (1881-1939),Культура ,Архитектура,7623550.0,5024,677.0
7654,"Могила Шостаковича Дмитрия Дмитриевича (1906-1975), композитора",Культура ,Архитектура,13381470.0,7373,1735.0
7655,Могила Шпагина Георгия Семеновича (1897-1952),Культура ,Архитектура,13380286.0,6523,1735.0
7656,Могила Штейнберга Льва Петровича (1870-1945),Культура ,Архитектура,13381417.0,7342,1735.0
7657,Могила Штернберга Павла Карловича (1865-1920),Культура ,Архитектура,7617800.0,4978,4695.0
7658,"Могила Шуберт Александры Ивановны (1827-1909), актрисы",Культура ,Архитектура,7670738.0,5428,3125.0
7659,"Могила Шукшина Василия Макаровича (1929-1974), писателя, киносценариста, артиста, режиссера",Культура ,Архитектура,7731169.0,5888,1735.0
7660,Могила Шумского (Чеснокова) Сергея Васильевича (1820-1878),Культура ,Архитектура,7684080.0,5541,4695.0
7661,Могила Шухова Владимира Григорьевича (1853-1939),Культура ,Архитектура,7657563.0,5328,1735.0
7662,Могила Щаденко Ефима Афанасьевича (1885-1951),Культура ,Архитектура,7673432.0,5452,1735.0
7663,Могила Щепкина Вячеслава Николаевича (1883-1920),Культура ,Архитектура,13380827.0,6905,1735.0
7664,Могила Щепкина Михаила Семеновича (1788-1863),Культура ,Архитектура,7694972.0,5641,3125.0
7665,Могила Щепкиной-Куперник Татьяны Львовны (1874-1952),Культура ,Архитектура,13380298.0,6531,1735.0
7666,Могила Щербы Льва Владимировича (1880-1944),Культура ,Архитектура,7668198.0,5406,4695.0
7667,"Могила Щукина Бориса Васильевича (1894-1939), актера",Культура ,Архитектура,7675140.0,5465,1735.0
7668,Могила Щуко Владимира Алексеевича (1878-1939),Культура ,Архитектура,7659367.0,5343,1735.0
7669,Могила Щуровского Георгия Ефимовича (1803-1884),Культура ,Архитектура,7697871.0,5666,4695.0
7670,Могила Щусева Алексея Викторовича (1873-1949),Культура ,Архитектура,7811909.0,6208,1735.0
7671,"Могила Эйбушица (Эйбушитца) Семена Семеновича (1851-1898), архитектора",Культура ,Архитектура,13380996.0,7023,677.0
7672,Могила Эйзенштейна Сергея Михайловича (1898-1948),Культура ,Архитектура,7828256.0,6304,1735.0
7673,"Могила Эйнбродта Павла Петровича (1835-1865), физиолога",Культура ,Архитектура,7617874.0,4979,677.0
7674,"Могила Эйнбродта Петра Павловича (1802-1840), анатома",Культура ,Архитектура,7650981.0,5263,677.0
7675,"Могила Эрарского Анатолия Александровича (1839-1897), пианиста, дирижера, педагога",Культура ,Архитектура,13381308.0,7256,3125.0
7676,"Могила Эрдели Ксении Александровны (1878-1971), арфистки, композитора, педагога",Культура ,Архитектура,7735965.0,5915,1735.0
7677,"Могила Эренбурга Ильи Григорьевича (1891-1967), писателя, борца за мир",Культура ,Архитектура,7833520.0,6400,1735.0
7678,"Могила Эфроса Абрама Марковича (1888-1954), переводчика, литературоведа, искусствоведа",Культура ,Архитектура,7691710.0,5610,878.0
7679,Могила Юдина Сергея Сергеевича (1891-1954),Культура ,Архитектура,13380934.0,6978,1735.0
7680,Могила Южина (Сумбатова) Александра Ивановича (1857-1927),Культура ,Архитектура,7625856.0,5044,1735.0
7681,Могила Юона Константина Федоровича (1875-1958),Культура ,Архитектура,13380380.0,6593,1735.0
7682,Могила Юшкевича Василия Александровича (1897-1951),Культура ,Архитектура,7635092.0,5120,1735.0
7683,"Могила Яблочкиной Александры Александровны (1866-1964), актрисы",Культура ,Архитектура,7827736.0,6301,1735.0
7684,Могила Языкова Николая Михайловича (1803-1846),Культура ,Архитектура,7652922.0,5279,1735.0
7685,Могила Яковлева Василия Николаевича (1893-1953),Культура ,Архитектура,13380497.0,6675,1735.0
7686,Могила Яковлева Виктора Васильевича (1871-1945),Культура ,Архитектура,7626107.0,5047,1735.0
7687,Могила Яковлева Николая Капитоновича (1869-1950),Культура ,Архитектура,7772556.0,6079,1735.0
7688,"Могила Якушкина Ивана Вячеславовича (1885-1960), растениевода",Культура ,Архитектура,7726577.0,5851,1735.0
7689,Могила Якушкина Ивана Дмитриевича (1793-1867),Культура ,Архитектура,13380476.0,6660,3125.0
7690,"Могила Яншина Михаила Михайловича (1902-1976), артиста",Культура ,Архитектура,13381500.0,7393,1735.0
7691,Могила братская,Культура ,Архитектура,7622096.0,5012,878.0
7692,Могила братская,Культура ,Архитектура,7633780.0,5112,677.0
7693,Могила братская,Культура ,Архитектура,7681499.0,5519,878.0
7694,Могила братская,Культура ,Архитектура,7719205.0,5806,878.0
7695,Могила братская,Культура ,Архитектура,7827215.0,6297,878.0
7696,Могила братская,Культура ,Архитектура,13380855.0,6924,878.0
7697,Могила братская,Культура ,Архитектура,13381046.0,7061,878.0
7698,"Могила братская, в которой похоронен А. Осен",Культура ,Архитектура,13380531.0,6698,962.0
7699,"Могила братская, в которой похоронен А. Тимофеев",Культура ,Архитектура,13380315.0,6545,962.0
7700,"Могила братская, в которой похоронен А.А. Инюшев",Культура ,Архитектура,7686337.0,5565,962.0
7701,"Могила братская, в которой похоронен А.В. Станкевич",Культура ,Архитектура,13381087.0,7089,962.0
7702,"Могила братская, в которой похоронен А.К. Сафонов",Культура ,Архитектура,7627185.0,5057,962.0
7703,"Могила братская, в которой похоронен А.П. Воронов",Культура ,Архитектура,7812981.0,6214,962.0
7704,"Могила братская, в которой похоронен А.П. Запорожец",Культура ,Архитектура,7833480.0,6372,962.0
7705,"Могила братская, в которой похоронен Абоковский",Культура ,Архитектура,7690928.0,5605,962.0
7706,"Могила братская, в которой похоронен Барасевич Феликс Казимирович (1894-1918)",Культура ,Архитектура,13380833.0,6909,962.0
7707,"Могила братская, в которой похоронен В.Д. Ковшов",Культура ,Архитектура,7749513.0,6004,962.0
7708,"Могила братская, в которой похоронен В.Д. Хьюлетт",Культура ,Архитектура,7623382.0,5023,962.0
7709,"Могила братская, в которой похоронен В.М. Загорский",Культура ,Архитектура,13380403.0,6607,962.0
7710,"Могила братская, в которой похоронен В.М. Лихачев",Культура ,Архитектура,7680777.0,5512,962.0
7711,"Могила братская, в которой похоронен В.Н. Подбельский",Культура ,Архитектура,13381174.0,7150,962.0
7712,"Могила братская, в которой похоронен В.П. Ногин",Культура ,Архитектура,7718258.0,5797,962.0
7713,"Могила братская, в которой похоронен Вирземнек Отто Карлович (1893-1917)",Культура ,Архитектура,7651827.0,5269,962.0
7714,"Могила братская, в которой похоронен Войтович Василий Ермолаевич (1891-1917)",Культура ,Архитектура,7833524.0,6403,962.0
7715,"Могила братская, в которой похоронен Г. Тимофеев",Культура ,Архитектура,7708242.0,5725,962.0
7716,"Могила братская, в которой похоронен Г.В. Титов",Культура ,Архитектура,7661335.0,5359,962.0
7717,"Могила братская, в которой похоронен Г.Н. Разоренов-Никитин",Культура ,Архитектура,13381494.0,7390,962.0
7718,"Могила братская, в которой похоронен Гадомский Александр Викентьевич (1885-1918)",Культура ,Архитектура,7832650.0,6336,962.0
7719,"Могила братская, в которой похоронен Д. Фриман",Культура ,Архитектура,7800658.0,6140,962.0
7720,"Могила братская, в которой похоронен Е.Л. Афонин",Культура ,Архитектура,7750932.0,6011,962.0
7721,"Могила братская, в которой похоронен Е.Н. Сапунов",Культура ,Архитектура,13380340.0,6565,962.0
7722,"Могила братская, в которой похоронен Звейнек Генрих Петрович (1897-1919)",Культура ,Архитектура,7676348.0,5477,962.0
7723,"Могила братская, в которой похоронен Звейнек Ян Екабович (1895-1917)",Культура ,Архитектура,7653981.0,5291,962.0
7724,"Могила братская, в которой похоронен И. Константинов",Культура ,Архитектура,7833525.0,6404,962.0
7725,"Могила братская, в которой похоронен И. Смилга",Культура ,Архитектура,7680061.0,5505,962.0
7726,"Могила братская, в которой похоронен И.А. Назаров",Культура ,Архитектура,13380317.0,6547,962.0
7727,"Могила братская, в которой похоронен И.В. Русаков",Культура ,Архитектура,7664004.0,5379,962.0
7728,"Могила братская, в которой похоронен И.М. Хомяков",Культура ,Архитектура,7741414.0,5950,962.0
7729,"Могила братская, в которой похоронен И.Я. Жилин",Культура ,Архитектура,13381551.0,7429,962.0
7730,"Могила братская, в которой похоронен Квардаков Александр Васильевич (умер в 1918 г.)",Культура ,Архитектура,13380877.0,6939,962.0
7731,"Могила братская, в которой похоронен Кваш",Культура ,Архитектура,7629580.0,5075,962.0
7732,"Могила братская, в которой похоронен Колбин",Культура ,Архитектура,7654131.0,5293,962.0
7733,"Могила братская, в которой похоронен Л.Я. Карпов",Культура ,Архитектура,13380723.0,6826,962.0
7734,"Могила братская, в которой похоронен М. Волкова",Культура ,Архитектура,13381036.0,7053,962.0
7735,"Могила братская, в которой похоронен М.П. Янышев",Культура ,Архитектура,7812772.0,6213,962.0
7736,"Могила братская, в которой похоронен М.Т. Усольцев",Культура ,Архитектура,7732136.0,5892,962.0
7737,"Могила братская, в которой похоронен Мокряк Марк Исаевич (1866-1919)",Культура ,Архитектура,13381329.0,7274,962.0
7738,"Могила братская, в которой похоронен Морозов Василий Евлампиевич (1885-1917)",Культура ,Архитектура,7833541.0,6417,962.0
7739,"Могила братская, в которой похоронен Н. Нариманов",Культура ,Архитектура,13380249.0,6499,962.0
7740,"Могила братская, в которой похоронен Н.Р. Трунов",Культура ,Архитектура,7618030.0,4981,962.0
7741,"Могила братская, в которой похоронен О. Гельбрих",Культура ,Архитектура,7760383.0,6063,962.0
7742,"Могила братская, в которой похоронен О. Струпат",Культура ,Архитектура,7716517.0,5786,962.0
7743,"Могила братская, в которой похоронен П.Л. Войков",Культура ,Архитектура,13380903.0,6957,962.0
7744,"Могила братская, в которой похоронен Прямиков Николай Николаевич (1888-1918)",Культура ,Архитектура,7809834.0,6198,962.0
7745,"Могила братская, в которой похоронен С.В. Владимиров",Культура ,Архитектура,7663418.0,5375,962.0
7746,"Могила братская, в которой похоронен Т.Ф. Неделкин",Культура ,Архитектура,7691790.0,5611,962.0
7747,"Могила братская, в которой похоронен Ф.А. Артем (Сергеев)",Культура ,Архитектура,7742582.0,5958,962.0
7748,"Могила братская, в которой похоронен Хорак Антон ( умер в 1918 г. )",Культура ,Архитектура,13381330.0,7275,962.0
7749,"Могила братская, в которой похоронен Швырков Егор Петрович (1873-1918)",Культура ,Архитектура,7659617.0,5345,962.0
7750,"Могила братская, в которой похоронен Щербаков Петр Петрович (1887-1917)",Культура ,Архитектура,7692502.0,5619,962.0
7751,"Могила братская, в которой похоронен Я. Вальдовский",Культура ,Архитектура,7806072.0,6172,962.0
7752,"Могила братская, в которой похоронен Я.В. Гавриков",Культура ,Архитектура,13380371.0,6585,962.0
7753,"Могила братская, в которой похоронен Я.И. Бочаров",Культура ,Архитектура,13380306.0,6537,962.0
7754,"Могила братская, в которой похоронена А. Халдина",Культура ,Архитектура,7643893.0,5198,962.0
7755,"Могила братская, в которой похоронена А.Ф. Николаева",Культура ,Архитектура,7646363.0,5218,962.0
7756,"Могила братская, в которой похоронена Вевер Ольга ( умерла в 1917 г. )",Культура ,Архитектура,13381209.0,7176,962.0
7757,"Могила братская, в которой похоронена Е.Ф. Арманд (Инесса)",Культура ,Архитектура,7733327.0,5898,962.0
7758,"Могила братская, в которой похоронена И.М. Игнатова",Культура ,Архитектура,13380425.0,6625,962.0
7759,"Могила братская, в которой похоронена Л. Лисинова",Культура ,Архитектура,13381253.0,7211,962.0
7760,Могила поэта Пастернака Бориса Леонидовича (1890-1960),Культура ,Архитектура,37248216.0,8396,5109.0
7761,Могила чувашского просветителя и писателя И.Я.Яковлева (1848-1930),Культура ,Архитектура,13380304.0,6535,4695.0
7762,"Могила, в которой похоронен Абдершин Алимкай Абдуллович (1911-1983), Герой Советского Союза",Культура ,Архитектура,13780588.0,8129,1671.0
7763,"Могила, в которой похоронен Авдеев Михаил Васильевич (1913-1979), Герой Советского Союза",Культура ,Архитектура,13388006.0,7601,3855.0
7764,"Могила, в которой похоронен Агальцов Филипп Александрович (1900-1980), Маршал авиации, Герой Советского Союза",Культура ,Архитектура,7740611.0,5942,1735.0
7765,"Могила, в которой похоронен Агеев Николай Иванович (1922-1988), Герой Советского Союза",Культура ,Архитектура,13380256.0,6505,4695.0
7766,"Могила, в которой похоронен Аксенов Константин Владимирович (1909-1977), Герой Советского Союза",Культура ,Архитектура,7628339.0,5066,2090.0
7767,"Могила, в которой похоронен Алейников Сергей Петрович (1909-1983), Герой Советского Союза",Культура ,Архитектура,13387440.0,7499,3855.0
7768,"Могила, в которой похоронен Алтунин Александр Терентьевич (1921-1989), Герой Советского Союза",Культура ,Архитектура,13380532.0,6699,1735.0
7769,"Могила, в которой похоронен Алферов Иван Прокопьевич (1898-1979), Герой Советского Союза",Культура ,Архитектура,7638686.0,5149,4695.0
7770,"Могила, в которой похоронен Альтбеков Вениамин Валеевич (1917-1984), Герой Советского Союза",Культура ,Архитектура,13780724.0,8241,1671.0
7771,"Могила, в которой похоронен Амет-Хан Султан (1920-1971), дважды Герой Советского Союза",Культура ,Архитектура,7684228.0,5543,1735.0
7772,"Могила, в которой похоронен Анашкин Михаил Борисович (1901-1951), Герой Советского Союза",Культура ,Архитектура,7642067.0,5179,1735.0
7773,"Могила, в которой похоронен Андреев Андрей Матвеевич (1904-1983), Герой Советского Союза",Культура ,Архитектура,13387866.0,7570,3855.0
7774,"Могила, в которой похоронен Андреев Николай Павлович (1919-1979), Герой Советского Союза",Культура ,Архитектура,7680273.0,5507,4865.0
7775,"Могила, в которой похоронен Андрющенко Владимир Кузьмич (1919-1986), Герой Советского Союза",Культура ,Архитектура,13387741.0,7549,3855.0
7776,"Могила, в которой похоронен Андрющенко Сергей Александрович (1912-1980), Герой Советского Союза",Культура ,Архитектура,13387575.0,7518,3855.0
7777,"Могила, в которой похоронен Анохин Сергей Николаевич (1910-1986), Герой Советского Союза",Культура ,Архитектура,7629665.0,5076,1735.0
7778,"Могила, в которой похоронен Антипов Петр Федорович (1919-1984), Герой Советского Союза",Культура ,Архитектура,13387870.0,7572,3855.0
7779,"Могила, в которой похоронен Артеменко Юрий Ильич (1906-1948), Герой Советского Союза",Культура ,Архитектура,13780669.0,8195,1991.0
7780,"Могила, в которой похоронен Архипов Василий Сергеевич (1906-1985), Дважды Герой Советского Союза",Культура ,Архитектура,13387451.0,7501,3855.0
7781,"Могила, в которой похоронен Афанасьев Владимир Ильич (1921-1979), подполковник, летчик, Герой Советского Союза",Культура ,Архитектура,13388178.0,7630,3855.0
7782,"Могила, в которой похоронен Афонин Иван Михайлович (1904-1979), Герой Советского Союза",Культура ,Архитектура,13388228.0,7640,3855.0
7783,"Могила, в которой похоронен Бабаджанян Амазасп Хачатурович (1906-1977), Герой Советского Союза",Культура ,Архитектура,13380801.0,6885,1735.0
7784,"Могила, в которой похоронен Бабий Василий Васильевич (1920-1986), Герой Советского Союза",Культура ,Архитектура,13387512.0,7510,3855.0
7785,"Могила, в которой похоронен Баженов Глеб Федорович (1919-1975), Герой Советского Союза",Культура ,Архитектура,13412758.0,7674,15102.0
7786,"Могила, в которой похоронен Баклаков Василий Ильич (1902-1982), Герой Советского Союза",Культура ,Архитектура,13388062.0,7610,3855.0
7787,"Могила, в которой похоронен Бакланов Глеб Владимирович (1910-1976), Герой Советского Союза",Культура ,Архитектура,13380921.0,6967,1735.0
7788,"Могила, в которой похоронен Баксов Алексей Иванович (1907-1986), Герой Советского Союза",Культура ,Архитектура,13387294.0,7462,3855.0
7789,"Могила, в которой похоронен Балалуев Алексей Андреевич (1914-1946), Герой Советского Союза",Культура ,Архитектура,7637680.0,5141,4695.0
7790,"Могила, в которой похоронен Балякин Леонид Николаевич (1915-1981), Герой Советского Союза",Культура ,Архитектура,13387610.0,7525,3855.0
7791,"Могила, в которой похоронен Банкузов Анатолий Иванович (1921-1980), Герой Советского Союза",Культура ,Архитектура,13380672.0,6795,677.0
7792,"Могила, в которой похоронен Барсуков Михаил Михайлович (1901-1963), Герой Советского Союза",Культура ,Архитектура,7828193.0,6303,1735.0
7793,"Могила, в которой похоронен Барыков Геннадий Иванович (1921-1988), Герой Советского Союза",Культура ,Архитектура,13388235.0,7643,3855.0
7794,"Могила, в которой похоронен Батиньков Сергей Алексеевич (1920-1985), Герой Советского Союза",Культура ,Архитектура,13388111.0,7620,3855.0
7795,"Могила, в которой похоронен Батицкий Павел Федорович (1910-1984), Маршал Советского Союза, Герой Советского Союза",Культура ,Архитектура,7694580.0,5637,1735.0
7796,"Могила, в которой похоронен Батов Павел Иванович (1897-1985), дважды Герой Советского Союза",Культура ,Архитектура,7659791.0,5347,1735.0
7797,"Могила, в которой похоронен Бедин Ефим Васильевич (1900-1962), Герой Советского Союза",Культура ,Архитектура,7621361.0,5007,4695.0
7798,"Могила, в которой похоронен Бекетов Михаил Иванович (1907-1981), Герой Советского Союза",Культура ,Архитектура,13388243.0,7646,3855.0
7799,"Могила, в которой похоронен Белавин Николай Иванович (1923-1980), Герой Советского Союза",Культура ,Архитектура,13388150.0,7626,3855.0
7800,"Могила, в которой похоронен Белик Петр Алексеевич (1909-1980), Герой Советского Союза",Культура ,Архитектура,13380598.0,6747,1735.0
7801,"Могила, в которой похоронен Белов Павел Алексеевич (1897-1962), Герой Советского Союза",Культура ,Архитектура,7833441.0,6344,1735.0
7802,"Могила, в которой похоронен Белоусов Михаил Прокофьевич (1904-1946), Герой Советского Союза",Культура ,Архитектура,7634651.0,5117,1735.0
7803,"Могила, в которой похоронен Берзарин Николай Эрастович (1904-1945), Герой Советского Союза",Культура ,Архитектура,13380983.0,7013,1735.0
7804,"Могила, в которой похоронен Беспалов Михаил Гаврилович (1912-1973), Герой Советского Союза",Культура ,Архитектура,13412922.0,7686,15102.0
7805,"Могила, в которой похоронен Бехтин Владимир Петрович (1923-1981), полный кавалер ордена Славы",Культура ,Архитектура,13380876.0,6938,2076.0
7806,"Могила, в которой похоронен Билютин Кондратий Васильевич (1899-1975), Герой Советского Союза",Культура ,Архитектура,13380314.0,6544,677.0
7807,"Могила, в которой похоронен Бирюков Николай Иванович (1901-1980), Герой Советского Союза",Культура ,Архитектура,13387819.0,7562,3855.0
7808,"Могила, в которой похоронен Блажевич Иван Иванович (1903-1945), Герой Советского Союза",Культура ,Архитектура,13381274.0,7227,1735.0
7809,"Могила, в которой похоронен Богаткин Владимир Владимирович (1924-1944), Герой Советского Союза",Культура ,Архитектура,13381521.0,7408,1735.0
7810,"Могила, в которой похоронен Богданов Анатолий Сергеевич (1922-1954), Герой Советского Союза",Культура ,Архитектура,7683408.0,5536,2090.0
7811,"Могила, в которой похоронен Богданов Семен Ильич (1894-1960), дважды Герой Советского Союза",Культура ,Архитектура,7698982.0,5672,1735.0
7812,"Могила, в которой похоронен Богданович Петр Константинович (1898-1955), Герой Советского Союза",Культура ,Архитектура,13380684.0,6802,2090.0
7813,"Могила, в которой похоронен Боголюбов Александр Николаевич (1900-1956), Герой Советского Союза",Культура ,Архитектура,13380682.0,6801,1735.0
7814,"Могила, в которой похоронен Богушевич Иван Михайлович (1906-1962), полковник, Герой Советского Союза",Культура ,Архитектура,13413443.0,7708,15102.0
7815,"Могила, в которой похоронен Болдун Иван Корнеевич (1918-1981), Герой Советского Союза",Культура ,Архитектура,7796187.0,6115,4660.0
7816,"Могила, в которой похоронен Болотов Андрей Иванович (1919-1988), Герой Советского Союза",Культура ,Архитектура,13388099.0,7618,3855.0
7817,"Могила, в которой похоронен Борейко Аркадий Александрович (1898-1955), Герой Советского Союза",Культура ,Архитектура,7618958.0,4989,4695.0
7818,"Могила, в которой похоронен Борзенко Сергей Александрович (1909-1972), Герой Советского Союза",Культура ,Архитектура,7793796.0,6103,1735.0
7819,"Могила, в которой похоронен Борзов Иван Иванович (1915-1974), Герой Советского Союза",Культура ,Архитектура,7796390.0,6116,1735.0
7820,"Могила, в которой похоронен Борисов Иван Григорьевич (1921-1954), Герой Советского Союза",Культура ,Архитектура,13381055.0,7067,4695.0
7821,"Могила, в которой похоронен Борисов Михаил Иванович (1899-1970), Герой Советского Союза",Культура ,Архитектура,7624180.0,5030,2090.0
7822,"Могила, в которой похоронен Бородачев Виктор Иванович (1918-1968), Герой Советского Союза",Культура ,Архитектура,13412895.0,7684,15102.0
7823,"Могила, в которой похоронен Бочаров Иван Иванович (1925-1988), Герой Советского Союза",Культура ,Архитектура,7801582.0,6148,5354.0
7824,"Могила, в которой похоронен Бочин Петр Антонович (1920-1971), Герой Советского Союза",Культура ,Архитектура,7685758.0,5558,4865.0
7825,"Могила, в которой похоронен Брандыс Анатолий Яковлевич (1923-1988), Дважды Герой Советского Союза",Культура ,Архитектура,13387669.0,7537,3855.0
7826,"Могила, в которой похоронен Бритиков Алексей Петрович (1917-1978), Герой Советского Союза",Культура ,Архитектура,13387877.0,7575,3855.0
7827,"Могила, в которой похоронен Бронников Михаил Максимович (1911-1983), Герой Советского Союза",Культура ,Архитектура,13387709.0,7543,3855.0
